Date,Power [kW],Power-1 [kW],Hour,Temperature [C],Holiday
2017-05-23 02:00:00,98.7183,98.220994,2,17.013333333333332,0
2017-05-23 03:00:00,94.5731365,98.7183,3,16.576666666666664,0
2017-05-23 04:00:00,97.8624355,94.5731365,4,16.07,0
2017-05-23 05:00:00,96.762725,97.8624355,5,15.815,0
2017-05-23 06:00:00,110.2181735,96.762725,6,16.18,0
2017-05-23 07:00:00,129.6760355,110.2181735,7,17.80923076923077,0
2017-05-23 08:00:00,437.6688285,129.6760355,8,19.866666666666667,0
2017-05-23 09:00:00,343.7605875,437.6688285,9,21.0075,0
2017-05-23 10:00:00,402.3203355,343.7605875,10,22.558333333333334,0
2017-05-23 11:00:00,436.2651845,402.3203355,11,25.998333333333335,0
2017-05-23 18:00:00,453.769001,436.2651845,18,26.55,0
2017-05-23 19:00:00,193.9587355,453.769001,19,25.67,0
2017-05-23 20:00:00,128.591183,193.9587355,20,25.593333333333334,0
2017-05-23 21:00:00,105.221297,128.591183,21,25.03833333333333,0
2017-05-23 22:00:00,103.59085,105.221297,22,24.87,0
2017-05-23 23:00:00,97.7654215,103.59085,23,25.221666666666664,0
2017-05-24 00:00:00,101.106942,97.7654215,0,25.25583333333333,0
2017-05-24 01:00:00,100.4376765,101.106942,1,22.37,0
2017-05-24 02:00:00,93.4452395,100.4376765,2,20.830000000000002,0
2017-05-24 03:00:00,94.5810025,93.4452395,3,19.101666666666667,0
2017-05-24 04:00:00,95.4882145,94.5810025,4,17.580833333333334,0
2017-05-24 05:00:00,104.6490455,95.4882145,5,16.949166666666667,0
2017-05-24 06:00:00,99.5501295,104.6490455,6,17.753333333333334,0
2017-05-24 07:00:00,128.0613205,99.5501295,7,20.854166666666668,0
2017-05-24 09:00:00,410.6246465,128.0613205,9,21.636666666666667,0
2017-05-24 10:00:00,449.096597,410.6246465,10,23.361666666666668,0
2017-05-24 18:00:00,445.532425,449.096597,18,24.477500000000003,0
2017-05-24 19:00:00,186.551367,445.532425,19,23.0675,0
2017-05-24 20:00:00,124.4425235,186.551367,20,22.63416666666667,0
2017-05-24 21:00:00,109.610525,124.4425235,21,22.52,0
2017-05-24 22:00:00,102.9198365,109.610525,22,22.348333333333333,0
2017-05-24 23:00:00,98.1552255,102.9198365,23,21.372500000000002,0
2017-05-25 00:00:00,105.480875,98.1552255,0,20.734166666666667,0
2017-05-25 01:00:00,97.697905,105.480875,1,20.801666666666666,0
2017-05-25 02:00:00,91.4204,97.697905,2,21.251666666666665,0
2017-05-25 03:00:00,95.177289,91.4204,3,20.9325,0
2017-05-25 04:00:00,102.333164,95.177289,4,20.86,0
2017-05-25 05:00:00,99.199,102.333164,5,20.763333333333332,0
2017-05-25 06:00:00,101.812697,99.199,6,20.7625,0
2017-05-25 07:00:00,136.58435,101.812697,7,22.450833333333332,0
2017-05-25 08:00:00,444.6922925,136.58435,8,23.655,0
2017-05-25 18:00:00,446.301545,444.6922925,18,23.175833333333333,0
2017-05-25 19:00:00,182.5512875,446.301545,19,21.641666666666666,0
2017-05-25 20:00:00,130.8633645,182.5512875,20,20.105,0
2017-05-25 21:00:00,97.7881455,130.8633645,21,18.736666666666668,0
2017-05-25 22:00:00,94.218511,97.7881455,22,17.110833333333332,0
2017-05-25 23:00:00,103.317725,94.218511,23,16.3675,0
2017-05-26 00:00:00,104.625666,103.317725,0,16.088333333333335,0
2017-05-26 01:00:00,99.6327225,104.625666,1,15.993333333333334,0
2017-05-26 02:00:00,99.795942,99.6327225,2,15.94,0
2017-05-26 03:00:00,98.2727785,99.795942,3,15.8675,0
2017-05-26 04:00:00,92.873425,98.2727785,4,15.906666666666666,0
2017-05-26 05:00:00,101.6158285,92.873425,5,15.8925,0
2017-05-26 06:00:00,109.28496,101.6158285,6,15.94,0
2017-05-26 07:00:00,129.4977395,109.28496,7,16.1325,0
2017-05-26 08:00:00,391.652073,129.4977395,8,16.555,0
2017-05-26 09:00:00,362.1491105,391.652073,9,16.669166666666666,0
2017-05-26 10:00:00,343.6207475,362.1491105,10,17.62666666666667,0
2017-05-26 11:00:00,361.6832685,343.6207475,11,18.2925,0
2017-05-26 12:00:00,366.653925,361.6832685,12,19.268333333333334,0
2017-05-26 13:00:00,352.762569,366.653925,13,20.163333333333334,0
2017-05-26 14:00:00,373.798875,352.762569,14,20.726666666666667,0
2017-05-26 15:00:00,404.792663,373.798875,15,21.445833333333336,0
2017-05-26 16:00:00,408.21918,404.792663,16,21.321538461538463,0
2017-05-26 17:00:00,365.5505,408.21918,17,20.409166666666668,0
2017-05-26 18:00:00,381.6930615,365.5505,18,19.1525,0
2017-05-26 19:00:00,182.0979,381.6930615,19,17.8225,0
2017-05-26 20:00:00,129.6227215,182.0979,20,16.8075,0
2017-05-26 21:00:00,100.646781,129.6227215,21,15.985833333333334,0
2017-05-26 22:00:00,99.9783895,100.646781,22,15.743333333333334,0
2017-05-26 23:00:00,92.646185,99.9783895,23,15.5225,0
2017-05-27 00:00:00,96.3137075,92.646185,0,15.411666666666667,0
2017-05-27 01:00:00,94.8099905,96.3137075,1,15.2975,0
2017-05-27 02:00:00,92.6219315,94.8099905,2,15.2525,0
2017-05-27 03:00:00,85.327309,92.6219315,3,15.193333333333333,0
2017-05-27 04:00:00,89.2791,85.327309,4,15.1325,0
2017-05-27 05:00:00,94.7147245,89.2791,5,15.265,0
2017-05-27 06:00:00,92.7268115,94.7147245,6,15.8275,0
2017-05-27 07:00:00,101.4204895,92.7268115,7,16.5275,0
2017-05-27 08:00:00,107.2579355,101.4204895,8,17.7175,0
2017-05-27 09:00:00,100.3533355,107.2579355,9,17.9525,0
2017-05-27 10:00:00,99.1747465,100.3533355,10,18.408333333333335,0
2017-05-27 11:00:00,104.453925,99.1747465,11,19.159166666666668,0
2017-05-27 12:00:00,104.8828405,104.453925,12,18.706666666666667,0
2017-05-27 13:00:00,107.2107395,104.8828405,13,19.009166666666665,0
2017-05-27 14:00:00,107.4436605,107.2107395,14,19.515,0
2017-05-27 15:00:00,110.5647145,107.4436605,15,20.294999999999998,0
2017-05-27 16:00:00,106.5368855,110.5647145,16,20.537499999999998,0
2017-05-27 17:00:00,101.7054135,106.5368855,17,20.0625,0
2017-05-27 18:00:00,109.715405,101.7054135,18,20.106666666666666,0
2017-05-27 19:00:00,103.7073105,109.715405,19,18.0925,0
2017-05-27 20:00:00,103.650719,103.7073105,20,17.43,0
2017-05-27 21:00:00,97.9498355,103.650719,21,16.9575,0
2017-05-27 22:00:00,100.8318505,97.9498355,22,16.838333333333335,0
2017-05-27 23:00:00,93.996952,100.8318505,23,16.737692307692306,0
2017-05-28 00:00:00,91.977575,93.996952,0,16.6725,0
2017-05-28 01:00:00,91.400298,91.977575,1,16.601666666666667,0
2017-05-28 02:00:00,96.4937515,91.400298,2,16.47,0
2017-05-28 03:00:00,91.0417395,96.4937515,3,16.500833333333333,0
2017-05-28 04:00:00,91.4831095,91.0417395,4,16.665,0
2017-05-28 05:00:00,90.4321245,91.4831095,5,16.78,0
2017-05-28 06:00:00,96.4933145,90.4321245,6,16.7975,0
2017-05-28 07:00:00,88.7164625,96.4933145,7,17.475833333333334,0
2017-05-28 08:00:00,93.49615,88.7164625,8,17.919999999999998,0
2017-05-28 09:00:00,94.208023,93.49615,9,18.515,0
2017-05-28 10:00:00,97.0688435,94.208023,10,19.00166666666667,0
2017-05-28 11:00:00,92.6730605,97.0688435,11,19.459166666666665,0
2017-05-28 12:00:00,94.945242,92.6730605,12,20.224999999999998,0
2017-05-28 13:00:00,100.0985645,94.945242,13,20.249166666666667,0
2017-05-28 14:00:00,91.39418,100.0985645,14,19.8,0
2017-05-28 15:00:00,99.8665175,91.39418,15,18.539166666666667,0
2017-05-28 16:00:00,97.527475,99.8665175,16,17.9975,0
2017-05-28 17:00:00,104.1665975,97.527475,17,16.515833333333333,0
2017-05-28 18:00:00,97.8917145,104.1665975,18,16.218333333333334,0
2017-05-28 19:00:00,98.4134925,97.8917145,19,16.232499999999998,0
2017-05-28 20:00:00,97.221575,98.4134925,20,16.419166666666666,0
2017-05-28 21:00:00,97.990695,97.221575,21,16.465,0
2017-05-28 22:00:00,92.8054715,97.990695,22,16.448333333333334,0
2017-05-28 23:00:00,94.7780895,92.8054715,23,16.54,0
2017-05-29 00:00:00,94.0146505,94.7780895,0,16.514166666666668,0
2017-05-29 01:00:00,96.3521635,94.0146505,1,16.505,0
2017-05-29 02:00:00,94.256967,96.3521635,2,16.515,0
2017-05-29 03:00:00,94.3992105,94.256967,3,16.30333333333333,0
2017-05-29 04:00:00,93.395203,94.3992105,4,16.269166666666667,0
2017-05-29 05:00:00,98.4816645,93.395203,5,16.407500000000002,0
2017-05-29 06:00:00,99.060908,98.4816645,6,16.5975,0
2017-05-29 07:00:00,125.361316,99.060908,7,17.138333333333332,0
2017-05-29 08:00:00,416.9017145,125.361316,8,18.046666666666667,0
2017-05-29 09:00:00,353.1766265,416.9017145,9,18.291818181818183,0
2017-05-29 10:00:00,354.4325645,353.1766265,10,18.21,0
2017-05-29 11:00:00,385.543687,354.4325645,11,19.25923076923077,0
2017-05-29 12:00:00,381.150526,385.543687,12,19.823333333333334,0
2017-05-29 13:00:00,377.0071105,381.150526,13,20.590833333333332,0
2017-05-29 14:00:00,391.0286925,377.0071105,14,20.788333333333334,0
2017-05-29 15:00:00,402.1346105,391.0286925,15,20.529999999999998,0
2017-05-29 16:00:00,402.9360685,402.1346105,16,20.138333333333332,0
2017-05-29 17:00:00,379.371062,402.9360685,17,19.593333333333334,0
2017-05-29 18:00:00,352.6443605,379.371062,18,18.591666666666665,0
2017-05-29 19:00:00,200.4473115,352.6443605,19,17.763333333333332,0
2017-05-29 20:00:00,132.4984,200.4473115,20,16.805833333333336,0
2017-05-29 21:00:00,105.7651435,132.4984,21,16.260833333333334,0
2017-05-29 22:00:00,104.53477,105.7651435,22,16.140833333333333,0
2017-05-29 23:00:00,98.270375,104.53477,23,15.991666666666667,0
2017-05-30 00:00:00,99.333159,98.270375,0,15.731666666666667,0
2017-05-30 01:00:00,99.4330135,99.333159,1,15.645000000000001,0
2017-05-30 02:00:00,98.1486705,99.4330135,2,15.56,0
2017-05-30 03:00:00,96.20555,98.1486705,3,15.557692307692308,0
2017-05-30 04:00:00,96.1070065,96.20555,4,15.558333333333332,0
2017-05-30 05:00:00,100.957925,96.1070065,5,15.585625,0
2017-05-30 06:00:00,106.887578,100.957925,6,15.976666666666667,0
2017-05-30 07:00:00,127.014924,106.887578,7,16.6875,0
2017-05-30 08:00:00,396.6284105,127.014924,8,17.75916666666667,0
2017-05-30 09:00:00,313.9890885,396.6284105,9,18.830833333333334,0
2017-05-30 10:00:00,340.5831605,313.9890885,10,19.913333333333334,0
2017-05-30 11:00:00,399.7166895,340.5831605,11,20.40375,0
2017-05-30 12:00:00,375.9945815,399.7166895,12,20.890833333333333,0
2017-05-30 13:00:00,381.599325,375.9945815,13,20.764166666666668,0
2017-05-30 14:00:00,400.191053,381.599325,14,20.580000000000002,0
2017-05-30 15:00:00,412.402144,400.191053,15,20.293333333333333,0
2017-05-30 16:00:00,405.6415355,412.402144,16,20.038333333333334,0
2017-05-30 17:00:00,393.9740725,405.6415355,17,19.381666666666664,0
2017-05-30 18:00:00,346.2351,393.9740725,18,18.965,0
2017-05-30 19:00:00,179.5674515,346.2351,19,17.976666666666667,0
2017-05-30 20:00:00,132.3758215,179.5674515,20,16.734166666666667,0
2017-05-30 21:00:00,108.00455,132.3758215,21,16.223333333333333,0
2017-05-30 22:00:00,95.36214,108.00455,22,16.106666666666666,0
2017-05-30 23:00:00,103.204542,95.36214,23,15.881666666666666,0
2017-05-31 00:00:00,103.0081105,103.204542,0,15.5225,0
2017-05-31 01:00:00,99.1275505,103.0081105,1,15.472500000000002,0
2017-05-31 02:00:00,99.29077,99.1275505,2,15.405833333333334,0
2017-05-31 03:00:00,97.8606875,99.29077,3,15.458333333333334,0
2017-05-31 04:00:00,95.2080975,97.8606875,4,15.476666666666667,0
2017-05-31 05:00:00,99.8545,95.2080975,5,15.555833333333334,0
2017-05-31 06:00:00,107.536523,99.8545,6,16.035,0
2017-05-31 07:00:00,126.641289,107.536523,7,17.065,0
2017-05-31 08:00:00,390.994825,126.641289,8,18.433333333333334,0
2017-05-31 09:00:00,316.6858155,390.994825,9,19.554166666666667,0
2017-05-31 10:00:00,377.7792895,316.6858155,10,20.881666666666668,0
2017-05-31 11:00:00,376.690067,377.7792895,11,21.521666666666665,0
2017-05-31 12:00:00,432.054908,376.690067,12,21.849999999999998,0
2017-05-31 13:00:00,442.6847145,432.054908,13,21.738333333333333,0
2017-05-31 14:00:00,449.348309,442.6847145,14,21.731666666666666,0
2017-05-31 15:00:00,411.1296,449.348309,15,21.07,0
2017-05-31 16:00:00,441.244581,411.1296,16,20.156666666666666,0
2017-05-31 17:00:00,380.22496,441.244581,17,19.131666666666664,0
2017-05-31 18:00:00,375.6633355,380.22496,18,18.040000000000003,0
2017-05-31 19:00:00,194.6977025,375.6633355,19,17.664166666666667,0
2017-05-31 20:00:00,137.5940385,194.6977025,20,16.885,0
2017-05-31 21:00:00,112.1706895,137.5940385,21,16.11583333333333,0
2017-05-31 22:00:00,98.806137,112.1706895,22,16.2525,0
2017-05-31 23:00:00,97.082172,98.806137,23,15.8975,0
2017-06-01 00:00:00,115.1964775,97.082172,0,15.62,0
2017-06-01 01:00:00,104.650575,115.1964775,1,15.375833333333333,0
2017-06-01 02:00:00,113.686424,104.650575,2,15.200000000000001,0
2017-06-01 03:00:00,108.93099,113.686424,3,14.978333333333333,0
2017-06-01 04:00:00,110.615625,108.93099,4,14.916666666666666,0
2017-06-01 05:00:00,111.899094,110.615625,5,14.915000000000001,0
2017-06-01 06:00:00,113.4379895,111.899094,6,15.453333333333333,0
2017-06-01 07:00:00,147.2823285,113.4379895,7,17.035833333333333,0
2017-06-01 08:00:00,182.992002,147.2823285,8,17.968333333333334,0
2017-06-01 09:00:00,213.54005,182.992002,9,19.611666666666668,0
2017-06-01 10:00:00,243.860858,213.54005,10,20.783333333333335,0
2017-06-01 11:00:00,257.3674355,243.860858,11,21.823333333333334,0
2017-06-01 12:00:00,253.4138965,257.3674355,12,23.469166666666666,0
2017-06-01 13:00:00,231.5188855,253.4138965,13,23.115,0
2017-06-01 14:00:00,244.226627,231.5188855,14,22.049166666666665,0
2017-06-01 15:00:00,249.301945,244.226627,15,21.379166666666666,0
2017-06-01 16:00:00,243.1031,249.301945,16,20.535833333333333,0
2017-06-01 17:00:00,232.58888,243.1031,17,18.985,0
2017-06-01 18:00:00,193.6821145,232.58888,18,18.396666666666665,0
2017-06-01 19:00:00,155.0657355,193.6821145,19,16.948333333333334,0
2017-06-01 20:00:00,125.821477,155.0657355,20,16.065833333333334,0
2017-06-01 21:00:00,112.8480395,125.821477,21,15.384166666666667,0
2017-06-01 22:00:00,112.035875,112.8480395,22,15.088333333333333,0
2017-06-01 23:00:00,112.2253145,112.035875,23,14.993333333333334,0
2017-06-02 00:00:00,99.618083,112.2253145,0,14.899166666666666,0
2017-06-02 01:00:00,101.0857475,99.618083,1,14.809166666666668,0
2017-06-02 02:00:00,96.854495,101.0857475,2,14.640833333333333,0
2017-06-02 03:00:00,96.433227,96.854495,3,14.6475,0
2017-06-02 04:00:00,95.439489,96.433227,4,14.511666666666665,0
2017-06-02 05:00:00,97.6548605,95.439489,5,14.544166666666667,0
2017-06-02 06:00:00,102.2879345,97.6548605,6,15.116666666666667,0
2017-06-02 07:00:00,137.20489,102.2879345,7,16.274166666666666,0
2017-06-02 08:00:00,173.8239605,137.20489,8,18.217499999999998,0
2017-06-02 09:00:00,213.453524,173.8239605,9,19.4025,0
2017-06-02 10:00:00,261.7470495,213.453524,10,20.199166666666667,0
2017-06-02 11:00:00,254.649077,261.7470495,11,20.9975,0
2017-06-02 12:00:00,250.8089395,254.649077,12,21.75916666666667,0
2017-06-02 13:00:00,245.604051,250.8089395,13,22.69333333333333,0
2017-06-02 14:00:00,246.1356615,245.604051,14,22.985833333333332,0
2017-06-02 15:00:00,263.6261495,246.1356615,15,21.632499999999997,0
2017-06-02 16:00:00,247.6114105,263.6261495,16,20.875833333333333,0
2017-06-02 17:00:00,238.7525465,247.6114105,17,19.785,0
2017-06-02 18:00:00,204.475359,238.7525465,18,18.711666666666666,0
2017-06-02 19:00:00,170.6578955,204.475359,19,17.586666666666666,0
2017-06-02 20:00:00,144.920125,170.6578955,20,16.849999999999998,0
2017-06-02 21:00:00,117.191164,144.920125,21,16.491666666666667,0
2017-06-02 22:00:00,100.51,117.191164,22,16.121666666666666,0
2017-06-02 23:00:00,104.0132105,100.51,23,16.07923076923077,0
2017-06-03 00:00:00,104.644894,104.0132105,0,15.902500000000002,0
2017-06-03 01:00:00,106.659901,104.644894,1,15.707500000000001,0
2017-06-03 02:00:00,105.262375,106.659901,2,15.708333333333334,0
2017-06-03 03:00:00,104.6700215,105.262375,3,15.418333333333335,0
2017-06-03 04:00:00,105.2223895,104.6700215,4,15.0025,0
2017-06-03 05:00:00,105.0860455,105.2223895,5,14.913333333333334,0
2017-06-03 06:00:00,115.6229895,105.0860455,6,15.596666666666666,0
2017-06-03 07:00:00,142.6295895,115.6229895,7,16.304166666666667,0
2017-06-03 08:00:00,168.7001355,142.6295895,8,16.750833333333333,0
2017-06-03 09:00:00,196.9215955,168.7001355,9,17.294999999999998,0
2017-06-03 10:00:00,234.7963855,196.9215955,10,18.035,0
2017-06-03 11:00:00,257.386008,234.7963855,11,18.675833333333333,0
2017-06-03 12:00:00,381.7632,257.386008,12,18.993333333333336,0
2017-06-03 13:00:00,284.907394,381.7632,13,18.930833333333336,0
2017-06-03 14:00:00,307.5022605,284.907394,14,18.618333333333336,0
2017-06-03 15:00:00,297.0540275,307.5022605,15,18.56083333333333,0
2017-06-03 16:00:00,283.2924605,297.0540275,16,17.6975,0
2017-06-03 17:00:00,239.6566995,283.2924605,17,16.940833333333334,0
2017-06-03 18:00:00,215.3245395,239.6566995,18,16.378333333333334,0
2017-06-03 19:00:00,175.5383115,215.3245395,19,15.83,0
2017-06-03 20:00:00,146.3475855,175.5383115,20,15.286666666666667,0
2017-06-03 21:00:00,114.514539,146.3475855,21,14.855833333333335,0
2017-06-03 22:00:00,111.3840895,114.514539,22,14.6425,0
2017-06-03 23:00:00,105.5680565,111.3840895,23,14.458333333333334,0
2017-06-04 00:00:00,97.954424,105.5680565,0,14.560833333333333,0
2017-06-04 01:00:00,102.19682,97.954424,1,14.599166666666667,0
2017-06-04 02:00:00,90.4478565,102.19682,2,14.575833333333334,0
2017-06-04 03:00:00,92.7381735,90.4478565,3,14.553333333333335,0
2017-06-04 04:00:00,99.7926645,92.7381735,4,14.398333333333333,0
2017-06-04 05:00:00,93.397825,99.7926645,5,14.3275,0
2017-06-04 06:00:00,103.0627355,93.397825,6,14.798333333333332,0
2017-06-04 07:00:00,129.71034,103.0627355,7,15.777500000000002,0
2017-06-04 08:00:00,167.2580355,129.71034,8,16.483333333333334,0
2017-06-04 09:00:00,194.6242865,167.2580355,9,17.709166666666665,0
2017-06-04 10:00:00,389.4572405,194.6242865,10,18.345,0
2017-06-04 11:00:00,306.1694105,389.4572405,11,18.609166666666667,0
2017-06-04 12:00:00,323.4750475,306.1694105,12,18.940833333333334,0
2017-06-04 13:00:00,308.1324145,323.4750475,13,18.9275,0
2017-06-04 14:00:00,319.7404455,308.1324145,14,18.591666666666665,0
2017-06-04 15:00:00,350.274291,319.7404455,15,18.514166666666668,0
2017-06-04 16:00:00,250.8889105,350.274291,16,18.044166666666666,0
2017-06-04 17:00:00,234.554069,250.8889105,17,17.743333333333336,0
2017-06-04 18:00:00,199.9312145,234.554069,18,17.096666666666668,0
2017-06-04 19:00:00,170.239031,199.9312145,19,16.2625,0
2017-06-04 20:00:00,154.350148,170.239031,20,15.574166666666665,0
2017-06-04 21:00:00,107.8443895,154.350148,21,15.171666666666667,0
2017-06-04 22:00:00,94.731549,107.8443895,22,14.9425,0
2017-06-04 23:00:00,106.1156175,94.731549,23,14.7875,0
2017-06-05 00:00:00,101.2845825,106.1156175,0,14.614166666666668,0
2017-06-05 01:00:00,97.7317725,101.2845825,1,14.457500000000001,0
2017-06-05 02:00:00,105.3993745,97.7317725,2,14.340833333333334,0
2017-06-05 03:00:00,98.991425,105.3993745,3,14.364166666666668,0
2017-06-05 04:00:00,96.151799,98.991425,4,14.277499999999998,0
2017-06-05 05:00:00,101.3427035,96.151799,5,14.353333333333333,0
2017-06-05 06:00:00,102.7786855,101.3427035,6,14.741666666666667,0
2017-06-05 07:00:00,111.609363,102.7786855,7,15.575000000000001,0
2017-06-05 08:00:00,303.1396895,111.609363,8,17.063333333333333,0
2017-06-05 09:00:00,189.729231,303.1396895,9,18.44,0
2017-06-05 10:00:00,186.8902605,189.729231,10,19.375,0
2017-06-05 11:00:00,139.676125,186.8902605,11,20.0625,0
2017-06-05 12:00:00,125.5319645,139.676125,12,20.31,0
2017-06-05 13:00:00,113.1535025,125.5319645,13,20.578333333333333,0
2017-06-05 14:00:00,118.3031105,113.1535025,14,19.9425,0
2017-06-05 15:00:00,117.625542,118.3031105,15,19.606923076923074,0
2017-06-05 16:00:00,112.206305,117.625542,16,19.709166666666665,0
2017-06-05 17:00:00,105.4736645,112.206305,17,19.105,0
2017-06-05 18:00:00,107.78605,105.4736645,18,18.162499999999998,0
2017-06-05 19:00:00,114.4649395,107.78605,19,17.284166666666668,0
2017-06-05 20:00:00,104.112191,114.4649395,20,17.019166666666667,0
2017-06-05 21:00:00,100.0885135,104.112191,21,16.62666666666667,0
2017-06-05 22:00:00,99.5230355,100.0885135,22,16.779999999999998,0
2017-06-05 23:00:00,101.7141535,99.5230355,23,16.99642857142857,0
2017-06-06 00:00:00,101.6861855,101.7141535,0,17.135,0
2017-06-06 01:00:00,99.4797725,101.6861855,1,16.9325,0
2017-06-06 02:00:00,102.203812,99.4797725,2,16.519166666666667,0
2017-06-06 03:00:00,97.7496895,102.203812,3,15.940833333333332,0
2017-06-06 04:00:00,99.18589,97.7496895,4,15.895000000000001,0
2017-06-06 05:00:00,103.656837,99.18589,5,15.726666666666667,0
2017-06-06 06:00:00,104.2172895,103.656837,6,16.158333333333335,0
2017-06-06 07:00:00,122.8046475,104.2172895,7,16.287499999999998,0
2017-06-06 08:00:00,311.6065645,122.8046475,8,16.78,0
2017-06-06 09:00:00,262.1814275,311.6065645,9,18.588333333333335,0
2017-06-06 10:00:00,362.111747,262.1814275,10,19.12666666666667,0
2017-06-06 11:00:00,334.7238645,362.111747,11,20.015833333333333,0
2017-06-06 12:00:00,345.6047275,334.7238645,12,20.42833333333333,0
2017-06-06 13:00:00,328.656775,345.6047275,13,20.5225,0
2017-06-06 14:00:00,340.7116385,328.656775,14,20.924166666666668,0
2017-06-06 15:00:00,340.5613105,340.7116385,15,20.763333333333332,0
2017-06-06 16:00:00,333.6466595,340.5613105,16,20.180833333333332,0
2017-06-06 17:00:00,336.4242315,333.6466595,17,19.298333333333336,0
2017-06-06 18:00:00,302.2910355,336.4242315,18,18.68166666666667,0
2017-06-06 19:00:00,168.040047,302.2910355,19,17.712500000000002,0
2017-06-06 20:00:00,125.0547605,168.040047,20,16.412499999999998,0
2017-06-06 21:00:00,107.7884535,125.0547605,21,15.846666666666666,0
2017-06-06 22:00:00,105.5829145,107.7884535,22,15.585,0
2017-06-06 23:00:00,97.188363,105.5829145,23,15.2975,0
2017-06-07 00:00:00,97.665567,97.188363,0,15.18,0
2017-06-07 01:00:00,104.8443845,97.665567,1,14.909999999999998,0
2017-06-07 02:00:00,95.739708,104.8443845,2,15.137500000000001,0
2017-06-07 03:00:00,96.20555,95.739708,3,15.264166666666666,0
2017-06-07 04:00:00,95.4768525,96.20555,4,15.34769230769231,0
2017-06-07 05:00:00,103.4743895,95.4768525,5,15.8225,0
2017-06-07 06:00:00,97.5220125,103.4743895,6,16.640833333333333,0
2017-06-07 07:00:00,126.4241,97.5220125,7,18.281666666666666,0
2017-06-07 09:00:00,369.4872145,126.4241,9,21.522499999999997,0
2017-06-07 10:00:00,412.2585895,369.4872145,10,24.031666666666666,0
2017-06-07 11:00:00,410.4741,412.2585895,11,26.39333333333333,0
2017-06-07 12:00:00,433.9119395,410.4741,12,27.727500000000003,0
2017-06-07 13:00:00,421.2651595,433.9119395,13,29.256666666666664,0
2017-06-07 14:00:00,431.2825105,421.2651595,14,31.040833333333335,0
2017-06-07 16:00:00,452.05465,431.2825105,16,29.221666666666668,0
2017-06-07 17:00:00,434.97232,452.05465,17,27.995833333333334,0
2017-06-07 18:00:00,380.8929145,434.97232,18,26.886666666666667,0
2017-06-07 19:00:00,185.596522,380.8929145,19,25.444166666666664,0
2017-06-07 20:00:00,125.386225,185.596522,20,24.14916666666667,0
2017-06-07 21:00:00,104.4331675,125.386225,21,23.14,0
2017-06-07 22:00:00,102.0030105,104.4331675,22,22.787499999999998,0
2017-06-07 23:00:00,102.7834925,102.0030105,23,22.644166666666667,0
2017-06-08 00:00:00,72.8887595,102.7834925,0,21.3,1
2017-06-08 01:00:00,81.210769,72.8887595,1,20.42833333333333,1
2017-06-08 02:00:00,73.164725,81.210769,2,19.813333333333333,1
2017-06-08 03:00:00,73.094805,73.164725,3,20.14166666666667,1
2017-06-08 04:00:00,72.5238645,73.094805,4,20.081666666666667,1
2017-06-08 05:00:00,72.816873,72.5238645,5,19.375,1
2017-06-08 06:00:00,79.9445615,72.816873,6,19.613333333333333,1
2017-06-08 07:00:00,71.5331855,79.9445615,7,21.723333333333333,1
2017-06-08 08:00:00,72.3127935,71.5331855,8,22.375,1
2017-06-08 09:00:00,72.4508855,72.3127935,9,22.390833333333333,1
2017-06-08 10:00:00,71.9583865,72.4508855,10,22.382499999999997,1
2017-06-08 11:00:00,82.30895,71.9583865,11,22.35166666666667,1
2017-06-08 12:00:00,73.8274355,82.30895,12,22.882499999999997,1
2017-06-08 13:00:00,73.2449145,73.8274355,13,21.418333333333333,1
2017-06-08 14:00:00,72.6344255,73.2449145,14,21.142500000000002,1
2017-06-08 15:00:00,78.1476175,72.6344255,15,21.936666666666667,1
2017-06-08 16:00:00,78.2520605,78.1476175,16,23.430833333333336,1
2017-06-08 17:00:00,72.4762315,78.2520605,17,23.37,1
2017-06-08 18:00:00,73.5945145,72.4762315,18,21.319166666666668,1
2017-06-08 19:00:00,72.2157795,73.5945145,19,19.315833333333334,1
2017-06-08 20:00:00,80.2259895,72.2157795,20,17.356666666666666,1
2017-06-08 21:00:00,71.7599885,80.2259895,21,16.6975,1
2017-06-08 22:00:00,71.60245,71.7599885,22,16.355833333333333,1
2017-06-08 23:00:00,72.158751,71.60245,23,16.499166666666667,1
2017-06-09 00:00:00,97.692661,72.158751,0,16.736666666666668,0
2017-06-09 01:00:00,99.9058475,97.692661,1,16.905,0
2017-06-09 02:00:00,106.0089895,99.9058475,2,16.929166666666667,0
2017-06-09 03:00:00,95.794333,106.0089895,3,16.913333333333334,0
2017-06-09 04:00:00,95.1639605,95.794333,4,17.010833333333334,0
2017-06-09 05:00:00,102.628576,95.1639605,5,16.905,0
2017-06-09 06:00:00,93.170148,102.628576,6,17.091666666666665,0
2017-06-09 07:00:00,117.279875,93.170148,7,17.974166666666665,0
2017-06-09 09:00:00,330.0916645,117.279875,9,20.74416666666667,0
2017-06-09 10:00:00,369.999597,330.0916645,10,21.190833333333334,0
2017-06-09 11:00:00,401.0569685,369.999597,11,21.522499999999997,0
2017-06-09 12:00:00,446.340875,401.0569685,12,23.331666666666667,0
2017-06-09 13:00:00,408.6944175,446.340875,13,23.965833333333332,0
2017-06-09 14:00:00,453.0014105,408.6944175,14,24.143333333333334,0
2017-06-09 16:00:00,453.429889,453.0014105,16,23.0575,0
